exam_year,exam_session,exam_course,question_number,content,answer,explanation,subject
2024,52,1교시,19,3개월 전 인대 재건술을 받고 무릎관절 굽힘 제한이 있는 환자에게 수행하는 무릎뼈 관절가동술의 미끄러짐 방향은? ① 앞쪽 ② 뒤쪽 ③ 가쪽 ④ 위쪽 ⑤ 아래쪽,⑤ 아래쪽,"무릎뼈(Patella) 관절가동술
무릎관절 굽힘 (Knee flexion) 시: 무릎뼈는 정강뼈를 따라 **아래쪽(Inferior)**으로 미끄러짐
무릎관절 폄 (Knee extension) 시: 무릎뼈는 **위쪽(Superior)**으로 미끄러짐
목표: 무릎 굽힘 제한 개선
중재: 무릎뼈의 아래쪽 미끄러짐(Inferior glide) 적용",물리치료 중재 (도수치료)
2024,52,1교시,20,목말밑 관절의 가쪽번짐 제한이 있는 환자에게 물리치료사가 목말뼈를 고정하고 환자의 발꿈치뼈에 미끄러짐을 적용하는 방향은? ① 안쪽 ② 앞쪽 ③ 뒤쪽 ④ 가쪽 ⑤ 위쪽,① 안쪽,"관절운동형상학 (Arthrokinematics) - 목말밑관절(Subtalar)
관절: 목말뼈(볼록) / 발꿈치뼈(오목) (※ 해석에 따라 다름. 여기서는 발꿈치뼈가 움직이는 것으로 간주)
운동: 가쪽번짐 (Eversion)
제한: 가쪽번짐 제한
관절가동술: 발꿈치뼈(Calcaneus)가 목말뼈에 대해 움직임
가쪽번짐 시: 발꿈치뼈는 **안쪽(Medial)**으로 미끄러짐 (볼록-오목 법칙 예외적 적용 또는 관절면 모양 고려)
(※ 임상적용: 가쪽번짐 제한 시 발꿈치뼈를 안쪽으로 밀어줌)",물리치료 중재 (도수치료)
2024,52,1교시,21,물리치료사가 엎드려 누운 환자에게 넙다리뼈머리의 앞쪽 미끄러짐 관절가동술을 적용하였다. 증가되는 엉덩관절의 움직임은? ① 폄 ② 굽힘 ③ 모음 ④ 벌림 ⑤ 안쪽돌림,① 폄,"관절운동형상학 (Arthrokinematics) - 엉덩관절(Hip)
관절: 절구(오목) / 넙다리뼈머리(볼록)
볼록-오목 법칙: 볼록(넙다리뼈머리)이 움직일 때 구르기(Roll)와 미끄러짐(Glide)은 반대
운동: 엉덩관절 폄 (Extension)
구르기: 뒤쪽 (Posterior)
미끄러짐: 앞쪽 (Anterior)
목표: 폄 증가
중재: 넙다리뼈머리의 앞쪽 미끄러짐(Anterior glide) 적용",물리치료 중재 (도수치료)
2024,52,1교시,22,"승용차 추돌사고로 목의 과다굽힘과 과다폄이 발생하여 목 통증과 목뼈의 움직임 감소, 압통점이 있는 환자를 위한 물리치료는? ① 손상 당일에는 자유능동운동 실시 ② 손상 초기에는 등급 III의 떼어당김 실시 ③ 손상이 심할 경우 최대 무게로 당김을 적용 ④ 염증의 삼출물 흡수를 위해 편심 저항운동 실시 ⑤ 손상된 지 4~5일 후에도 근 경축이 있으면 등척운동 실시",⑤ 손상된 지 4~5일 후에도 근 경축이 있으면 등척운동 실시,"편타성 손상 (Whiplash injury) 급성기/아급성기 중재
시기: 급성기(당일~3일) 이후 ~ 아급성기(4-5일 후)
증상: 근 경축(Muscle spasm) 통증
중재:
     급성기(①②③④)에는 안정(Rest) 및 염증 조절
     급성기가 지난 아급성기(4~5일 후)
     근 경축과 통증이 남아있다면 관절 손상 없이 근육만 자극하는 등척운동(Isometric exercise) (예: 가벼운 저항) 실시",물리치료 중재 (근골격계)
2024,52,1교시,23,물리치료사가 한 손으로 환자의 T5 왼쪽가로돌기를 고정하고 다른 손으로 T4 오른쪽가로돌기를 위앞쪽으로 밀어주었다. 증가하고자 하는 움직임은? ① 등뼈 폄 ② 등뼈 돌림 ③ 등뼈 굽힘 ④ 갈비뼈 올림 ⑤ 갈비뼈 내림,② 등뼈 돌림,"척추 관절가동술
고정: T5 왼쪽
움직임: T4 오른쪽을 '위앞쪽' (Anterior-Superior)으로 밈
척추 운동형상학:
     T4가 T5에 대해 움직임
     T4의 오른쪽 가로돌기가 앞으로 감 = T4가 왼쪽으로 돌림(Left rotation)
     (T4가 T5에 대해 위로 움직임 = 굽힘 요소 포함)
주된 움직임 요소는 돌림(Rotation)",물리치료 중재 (도수치료)
2024,52,1교시,24,"다음에서 설명하는 도수치료로 뻗침되는 근육은? • 환자는 앉은자세에서 목을 폄한 상태에서 오른쪽 가쪽 굽힘하고 왼쪽 돌림한다 • 물리치료사의 한 손은 환자의 머리와 얼굴 옆면을 고정하고 다른 손은 환자의 왼쪽 윗가슴에 위치한다 • 물리치료사는 환자에게 들숨 후 날숨 시키면서, 왼쪽 윗가슴을 꼬리쪽으로 압력을 적용한다 ① 목갈비근 ② 목널판근 ③ 머리널판근 ④ 큰머리곧은근 ⑤ 작은머리곧은근",① 목갈비근,"근육 뻗침 (Stretching) 자세
뻗침 자세:
     폄(Extension)
     오른쪽 가쪽굽힘(Rt. Lat. flexion)
     왼쪽 돌림(Left rotation)
이는 **왼쪽 목갈비근(Left Scalene)**의 작용과 반대되는 동작
목갈비근 작용: (같은쪽) 가쪽굽힘 / (반대쪽) 돌림 / 굽힘
또한 왼쪽 윗가슴(첫째/둘째 갈비뼈 부착부)을 꼬리쪽으로 압박하여 뻗침 강화
이는 호흡보조근인 목갈비근 뻗침 기법 (MET 등)",물리치료 중재 (도수치료)
2024,52,1교시,25,환자의 근력을 증진시키고자 한다. 휴대하기 쉽고 중력에 의존하지 않으며 빠른 속도에서도 안전하게 운동을 수행할 수 있는 기구는? ① 덤벨 ② 폼롤러 ③ 탄성밴드 ④ 치료용 공 ⑤ 중량케이블 시스템,③ 탄성밴드,"저항운동 기구 특성
휴대성: 탄성밴드 폼롤러 (①⑤는 무거움)
중력 의존 안함: 탄성밴드 (덤벨 케이블은 중력/방향 의존)
빠른 속도 안전: 탄성밴드 (덤벨은 관성 때문에 위험)
**탄성밴드(Elastic band)**가 모든 조건을 만족
탄성 저항은 늘어난 길이에 비례",물리치료 중재 (운동치료)
2024,52,1교시,26,노뼈 골절 후 금속플레이트 고정수술을 한 부위에 뼈유합 촉진을 위하여 적용할 수 있는 물리적 인자치료는? ① 장파 ② 초음파 ③ 극초단파 ④ 연속단파 ⑤ 고강도 레이저,② 초음파,"뼈유합(Bone healing) 촉진
초음파 (Ultrasound):
     맥동(Pulsed) 저강도(LI PUS) 초음파는 비열 효과
     세포막 투과성 증가 단백질 합성 촉진
     뼈유합 촉진(Fracture healing) 효과가 입증됨
금속플레이트(Metal plate): 금속이 있어도 초음파 적용 가능 (반사되므로 과열 주의. 맥동/이동식 적용)
③④ 단파/극초단파: 금속(Metal)에 절대적 금기
⑤ 레이저: 뼈까지 침투 어려움",물리치료 중재 (물리적인자치료)
2024,52,1교시,27,넙다리뼈머리 무혈성 괴사가 있는 소아환자의 자세를 엉덩 관절 벌림과 안쪽돌림으로 고정하는 보조기는? ① 토론토 보조기 ② 본로젠 보조기 ③ 파브릭 보조기 ④ 밀워키 보조기 ⑤ A프레임 보조기,① 토론토 보조기,"소아 엉덩관절 보조기
질환: 넙다리뼈머리 무혈성 괴사 (LCPD)
목표: 넙다리뼈머리를 절구 안에 잘 위치시킴 (Containment)
자세: 엉덩관절 벌림(Abduction) + 안쪽돌림(Internal rotation)
보조기: 토론토 보조기 (Toronto orthosis)
②③⑤: 선천성 엉덩관절 탈구(DDH) 보조기
④ 밀워키: 척추옆굽음증(Scoliosis) 보조기",물리치료 중재 (보조기)
2024,52,1교시,28,물렁조직 손상 시 상처 치유를 위한 물리적 인자치료로 적절한 것은? ① 러시안전류 ② 신경근전기자극 ③ 기능적전기자극 ④ 탈신경근전기자극 ⑤ 미세전류자극,⑤ 미세전류자극,"상처 치유(Wound healing) 전기치료
미세전류자극 (Microcurrent Electrical Stimulation, METS):
     1mA (1000 µA) 미만의 매우 약한 전류
     감각을 느끼지 못함
     인체의 자연적 손상전류(Injury current) 모방
     ATP 생성 촉진 단백질 합성 증가
     상처 치유 궤양(Ulcer) 치유 촉진에 사용",물리치료 중재 (물리적인자치료)
2024,52,1교시,29,다음 환자의 일상생활활동을 위한 물리치료 교육으로 옳은 것은? • 첫째에서 셋째 손가락과 넷째 손가락 가쪽에 저림 및 감각이상 발생함 • 통증은 밤에 더 심함 • 팔렌검사와 티넬징후 검사결과는 양성임 ① 과도한 손목펌을 하도록 권장 ② 손목보조기를 밤에 착용 ③ 팔굽 굽힘 동작을 하도록 권장 ④ 손가락 끝에 힘을 주어 물건 잡기 ⑤ 손목을 테이블 가장자리에 걸친 상태로 작업하도록 교육,② 손목보조기를 밤에 착용,"손목굴증후군 (Carpal Tunnel Syndrome, CTS)
증상: 정중신경(Median nerve) 영역 (1-3 + 4지 가쪽) 감각 저하
검사: 팔렌(Phalen) 티넬(Tinel) 양성
특징: 야간 통증 (수면 시 손목 굽힘 자세로 압박 증가)
교육 및 중재:
     손목보조기 (Splint): 손목을 중립(Neutral) 위치로 고정
     특히 **밤에 착용(Night splint)**하여 수면 중 압박 방지
     ①⑤: 손목 폄/굽힘(압박 증가) 피하기",물리치료 중재 (근골격계)
2024,52,1교시,30,뇌손상 환자가 운동과 감각 장애가 없고 대화가 가능한 의식 수준을 유지하고 있음에도 일상생활도구를 사용하지 못하는 증상은? ① 구성행위상실증 ② 관념행위상실증 ③ 착의행위상실증 ④ 볼얼굴행위상실증 ⑤ 관념운동행위상실증,② 관념행위상실증,"행위상실증 (Apraxia)
증상: 운동/감각 문제 없음. 물건 사용법이나 행위의 '개념(Idea)' 자체를 잃어버림
'일상생활도구를 사용하지 못함' (예: 칫솔로 머리를 빗음)
진단: 관념행위상실증 (Ideational apraxia) (What to do)
⑤ 관념운동행위상실증 (Ideomotor): 개념은 있으나 지시 수행(운동 계획)이 안됨 (How to do)",물리치료 중재 (신경계)
2024,52,1교시,31,"뇌졸중 환자에게서 같은 쪽 반맹증, 시각인식불능증, 시상 증후군이 나타나는 손상 혈관 부위는? ① 앞대뇌동맥 ② 중간대뇌동맥 ③ 뒤대뇌동맥 ④ 앞교통동맥 ⑤ 뇌바닥동맥",③ 뒤대뇌동맥,"뇌혈관별 뇌졸중 증상
뒤대뇌동맥 (Posterior Cerebral Artery, PCA):
     주 공급 영역: 뒤통수엽(Occipital lobe) 시상(Thalamus)
     뒤통수엽 손상: 같은쪽 반맹증(Homonymous hemianopsia) 시각인식불능증(Visual agnosia)
     시상 손상: 시상 증후군(Thalamic syndrome) (심한 감각 저하 및 통증)",물리치료 중재 (신경계)
2024,52,1교시,32,손상 기전에 따라 외상성 뇌손상 환자의 일차적 손상으로 옳은 것은? ① 대뇌부종 ② 산소 결핍 ③ 목동맥폐색 ④ 머리뼈 손상 ⑤ 뇌혈류 감소,④ 머리뼈 손상,"외상성 뇌손상 (TBI) 구분
일차적 손상 (Primary injury): 사고 '순간'에 발생한 직접적 손상
     머리뼈 손상(Skull fracture)
     뇌좌상(Contusion) 뇌진탕(Concussion)
     축삭 파열(DAI)
이차적 손상 (Secondary injury): 손상 '이후' 발생하는 병태생리적 문제
     ① 대뇌부종 ② 산소 결핍 ③ 폐색 ⑤ 뇌혈류 감소 (뇌압 상승 등)",물리치료 중재 (신경계)
2024,52,1교시,33,다음에서 설명하는 뇌성마비의 신경학적 유형은? • 대뇌겉질의 운동영역 손상 • 간대경련과 바빈스키반사에서 양성반응 • 동작 시 과긴장으로 인해 정형화된 운동패턴 발생 ① 실조형(ataxic type) ② 강직형(spastic type) ③ 떨림형(tremor type) ④ 저긴장형(hypotonic type) ⑤ 느린비틀림운동형(athetoid type),② 강직형(spastic type),"뇌성마비(CP) 유형별 특징
손상 부위: 대뇌겉질 운동영역 (피라미드계 손상)
특징:
     과긴장 (Hypertonia)
     간대경련 (Clonus)
     바빈스키반사 (Babinski) 양성
     정형화된 운동패턴 (시너지 패턴)
위 소견은 모두 **강직형(Spastic CP)**의 특징",물리치료 중재 (신경계/아동)
2024,52,1교시,34,파킨슨병 환자의 임상양상으로 옳은 것은? ① 활동떨림이 나타난다 ② 자세 긴장성이 소실된다 ③ 상반운동반복장애가 나타난다 ④ 운동의 시작이 어렵고 움직임이 느려진다 ⑤ 술 취한 듯 비틀거리는 실조보행이 나타난다,④ 운동의 시작이 어렵고 움직임이 느려진다,"파킨슨병 (Parkinson's Disease) 4대 증상 (TRAP)
T: 안정 시 떨림 (Resting tremor) (① 활동떨림은 소뇌 문제)
R: 경직 (Rigidity) (② 자세 긴장성 '증가')
A: 운동느림증 (Bradykinesia) / 운동없음증 (Akinesia)
     '운동 시작이 어렵고(Akinesia) 움직임이 느려짐(Bradykinesia)'
P: 자세 불안정성 (Postural instability)
③ 상반운동반복장애 ⑤ 실조보행: 소뇌(Cerebellum) 문제",물리치료 중재 (신경계)
2024,52,1교시,35,다음에서 설명하는 불완전 척수손상 증후군은? • 손상 수준 아래에서 고유감각과 진동감각 소실 • 손상 수준 아래에서 운동기능과 통각 및 온도감각 정상 ① 말총증후군 ② 앞척수증후군 ③ 뒤척수증후군 ④ 중심척수증후군 ⑤ 브라운-세카르증후군,③ 뒤척수증후군,"불완전 척수손상 증후군
손상 경로: 뒤기둥(Posterior column)
뒤기둥 기능: 고유감각(Proprioception) 진동감각(Vibration)
보존 경로: 겉질척수로(운동) 척수시상로(통각 온도)
결과: 운동 통각 온도는 '정상' / 고유감각 진동감각 '소실'
진단: 뒤척수증후군 (Posterior Cord Syndrome)",물리치료 중재 (신경계)
2024,52,1교시,36,C6 완전 척수손상 환자의 기능 수준으로 옳은 것은? ① 팔굽혀펴기 가능 ② 모든 자조활동의 독립적 수행 ③ 가벼운 가사와 식사 준비 가능 ④ 힘줄고정술로 약하게 움켜잡기 가능 ⑤ 표준 수동휠체어 조작의 독립적 수행,④ 힘줄고정술로 약하게 움켜잡기 가능,"C6 척수손상 기능 수준
잔존 근육: 손목 폄근(Wrist extensors) (예: ECRL/B)
마비 근육: 손가락 굽힘근(Finger flexors) 위팔세갈래근(Triceps) (① 아님)
핵심 기능:
     손목을 폄(Extension)하면 손가락이 수동적으로 굽혀짐
     이를 **힘줄고정술 (Tenodesis grip)**이라 함
     약하게(Passive) 물건 잡기(Grasp) 가능
⑤ 휠체어: 실내(Indoor) 독립 가능. 실외/경사로는 C7 이상",물리치료 중재 (신경계)
2024,52,1교시,37,"척수의 아래운동신경세포 손상으로 발병하고, 초기에는 손의 작은 근육에서 약화와 위축이 나타나며, 말기에는 호흡근 침범에 따른 호흡근 훈련이 필요한 질환은? ① 다발경화증 ② 척수물구멍증 ③ 진행성근위축증 ④ 길랭-바레증후군 ⑤ 진행성근이영양증",③ 진행성근위축증,"운동신경세포 질환 (MND)
질환: 루게릭병(ALS) 또는 그 아형(PMA)
손상: 위/아래운동신경세포(UMN/LMN) 동시 침범
(진행성근위축증(PMA)은 ALS의 아형으로 LMN 우세)
특징:
     아래운동신경세포(LMN) 손상: '근 위축(Atrophy)'
     초기: '손의 작은 근육(Small muscle)' 약화 (PMA/ALS)
     말기: '호흡근 침범'으로 인한 호흡 부전
(※편집자 주: '진행성근위축증'은 척수성 근위축증(SMA)을 지칭할 수도 있으나, 보기 구성과 증상(호흡근 침범)을 볼 때 ALS/MND 계열을 묻는 의도로 보임)",물리치료 중재 (신경계)
2024,52,1교시,38,외상으로 위팔뼈 중간부위가 골절되거나 지속적인 압박으로 신혼밤 마비가 발생되는 신경손상 환자에게 적합한 물리치료는? ① 손목 굽힘근 강화운동 ② 손가락 굽힘근 강화운동 ③ 아래팔 뒤침근 강화운동 ④ 손가락 모음근 강화운동 ⑤ 팔꿉관절 굽힘근 강화운동,③ 아래팔 뒤침근 강화운동,"노신경(Radial nerve) 손상
손상 기전: 위팔뼈 중간(Mid-shaft) 골절 / 신혼밤 마비(Saturday night palsy)
손상 신경: 노신경 (Radial nerve)
주요 증상: 손목 처짐 (Wrist drop) 손가락 처짐 (Finger drop)
마비 근육: 손목/손가락 폄근 / 아래팔 뒤침근(Supinator)
치료: 마비된 근육(뒤침근, 폄근) 강화 운동",물리치료 중재 (신경계/근골격계)
2024,52,1교시,39,다발경화증 환자를 위한 물리치료 교육으로 옳은 것은? ① 고강도의 신체 활동을 수행하도록 한다 ② 운동은 되도록 저녁시간에 하는 것이 바람직하다 ③ 일상생활에서 피로와 스트레스에 노출되지 않도록 한다 ④ 운동 후 휴식을 위해 고온에서 목욕하는 것이 바람직하다 ⑤ 최대한 많은 양의 에너지를 사용하는 신체 활동을 수행한다,③ 일상생활에서 피로와 스트레스에 노출되지 않도록 한다,"다발경화증 (Multiple Sclerosis, MS) 중재
핵심 문제: 피로 (Fatigue) 및 열 민감성 (Uhthoff's phenomenon)
교육:
     피로 관리: 에너지 보존법 교육. 과도한 피로/스트레스 노출 피하기
     열 회피: 고온(Hot bath, 더운 날씨) 피하기 (④ 반대)
     운동: 저강도/중강도. 오전에(시원할 때) 시행 (①⑤ 아님)",물리치료 중재 (신경계)
2024,52,1교시,40,뇌졸중 환자가 의자에서 일어서기 운동을 할 때 마비 쪽에 체중부하를 증진하는 방법은? ① 일어날 때 몸통을 돌림한다 ② 마비 쪽 발목관절은 발바닥굽힘을 유지한다 ③ 마비 쪽 발을 비마비 쪽 발보다 뒤에 놓는다 ④ 의자의 높이를 훈련초기에는 낮추고 점점 높인다 ⑤ 동작 초기에 몸통과 골반을 비스듬하게 뒤쪽으로 움직인다,③ 마비 쪽 발을 비마비 쪽 발보다 뒤에 놓는다,"일어서기(Sit to Stand) 체중부하 조절
일어설 때 체중은 발바닥으로 이동
무게중심을 앞으로 이동시키면서 일어남
발을 뒤에 놓을수록 해당 다리에 더 많은 체중부하가 걸림
목표: 마비 쪽 체중부하 증진
방법: 마비 쪽 발을 뒤에 / 비마비 쪽 발을 앞에 위치",물리치료 중재 (신경계)
2024,52,1교시,41,뇌졸중 환자에게 적용하는 고유수용성신경근촉진법의 원리로 옳은 것은? ① 위상굽힘근과 긴장폄근 촉진 ② 핵심부위조절을 통한 자세조절 ③ 원시반사를 통한 공동운동 촉진 ④ 적절한 저항을 이용한 방산과 강화 ⑤ 계통발생학적인 반사적 기기와 반사적 뒤집기의 촉진,④ 적절한 저항을 이용한 방산과 강화,"고유수용성신경근촉진법 (PNF) 원리
PNF는 나선형 대각선 패턴(D1/D2)과 다양한 기법(Technique)을 사용
기본 원리 (Basic Principles):
     적절한 저항 (Appropriate resistance)
     방산 (Irradiation): 강한 근육의 힘이 약한 근육으로 퍼져나감
     강화 (Reinforcement): 방산을 통해 약한 근육을 강화시킴
② 보바스(Bobath) ⑤ 보이타(Vojta)",물리치료 중재 (신경계)
2024,52,1교시,42,"팔꿉관절을 폄한 상태에서 아래팔을 엎침과 뒤침할 수 있고, 팔을 머리 위로 올릴 수 있는 뇌졸중 환자의 브룬스트롬 회복단계는? ① 2단계 ② 3단계 ③ 4단계 ④ 5단계 ⑤ 6단계",④ 5단계,"브룬스트롬(Brunnstrom) 회복단계
3단계: 공동운동(Synergy) 최고조
4단계: 공동운동에서 '일부' 벗어남 (예: 손 등 뒤로 가져가기)
5단계: 공동운동에서 '상당히' 벗어남. '분리된 움직임' 가능
     팔꿉관절 폄 + 아래팔 엎침/뒤침 (Pronation/Supination)
     팔을 머리 위로 (Overhead)
6단계: 거의 정상",물리치료 중재 (신경계)
2024,52,1교시,43,뇌졸중 환자의 밀기증후군에 대한 물리치료는? ① 고정자전거 타기 훈련 ② 비마비 쪽을 벽에 기대는 훈련 ③ 비마비 쪽으로 지팡이를 길게 잡고 훈련 ④ 거울을 보며 몸을 마비 쪽으로 기울이도록 훈련 ⑤ 물리치료사는 환자의 손상 쪽에 앉아서 환자가 물리치료사에게 기대도록 요구,② 비마비 쪽을 벽에 기대는 훈련,"밀기증후군 (Pusher Syndrome)
증상: 비마비 쪽(Soud side) 팔다리로 바닥을 밀어 마비 쪽(Affected side)으로 넘어지려 함
환자는 자신이 똑바로 섰다고 인지
치료:
     '밀 수 없게' 만들어야 함
     비마비 쪽(미는 쪽)을 벽에 기대게 하여 밀지 못하도록 함
     시각적 피드백(거울) 이용 (④번도 가능하나 ②가 더 직접적)
     (※ 정답 ② 근거: 밀기증후군은 비마비측의 과활성. 비마비측을 벽에 기대게 하여 미는 동작 자체를 차단하는 것이 효과적)",물리치료 중재 (신경계)
2024,52,1교시,44,근긴장도가 너무 낮아 바로누운자세에서 개구리다리 자세를 취하는 뇌성마비 아동을 위한 물리치료는? ① 공동운동을 억제하기 위한 치료 ② 관절운동범위를 증가하기 위한 뻗침운동 ③ 관절주위 조직을 이완하기 위한 관절가동술 ④ 수의적 반응을 억제하기 위한 빠른 움직임 유도 ⑤ 호흡을 촉진하기 위하여 울거나 크게 웃는 것을 유도,⑤ 호흡을 촉진하기 위하여 울거나 크게 웃는 것을 유도,"저긴장형(Hypotonic) 뇌성마비 중재
증상: 근긴장도 낮음 (Floppy) / 개구리다리 자세 (Frog-leg)
문제: 근육 활성도 부족 / 호흡근 약화
치료:
     근긴장도를 '높이는' 촉진(Facilitation) 기법 필요 (②③④ 반대)
     감각 입력 증가 (두드리기 쓸기)
     울기 크게 웃기: 호흡근(가로막 복근)을 강하게 수축시켜 활성화하고 긴장도를 높이는 데 도움",물리치료 중재 (신경계/아동)
2024,52,1교시,45,선자세를 통해 관절 주변의 협력 수축을 만드는 운동발달 단계는? ① 숙련 ② 안정성 ③ 운동성 ④ 조절된 안정성 ⑤ 조절된 운동성,② 안정성,"루드(Rood) 운동발달 4단계
① 운동성 (Mobility): 움직임 시작
② 안정성 (Stability): 항중력 자세 유지
     '선자세' (Standing) 유지
     '관절 주변 협력 수축(Co-contraction)' 필요 (예: 엉덩이 무릎 근육 동시 수축)
③ 조절된 안정성 (Controlled Mobility): 안정된 상태에서 몸통 움직임 (예: 선자세에서 팔 뻗기)
④ 숙련 (Skill): 조절된 움직임 (예: 걷기)
(※편집자 주: ①숙련과 ⑤조절된운동성은 동일한 'Skill' 단계. ③운동성과 ⑤조절된운동성 순서가 바뀌었으나 ②안정성의 정의가 명확함)",물리치료 중재 (신경계/아동)
2024,52,1교시,46,뇌손상 환자를 위해 예측적 균형조절을 증진하는 물리치료는? ① 한 다리로 서기 ② 치료용 공 위에 앉기 ③ 다양한 방향으로 팔뻗기 ④ 미니트램펄린 위에서 뛰기 ⑤ 눈을 감고 밸런스패드 위에 서기,③ 다양한 방향으로 팔뻗기,"균형 조절 유형
반응적(Reactive): 예상치 못한 자극에 반응 (예: 누가 밀었을 때)
예측적(Anticipatory): '스스로' 움직임을 시작하기 '전'에 자세를 미리 조절
     '팔뻗기(Reaching)' 동작
     팔을 뻗기 위해 무게중심이 이동할 것을 '예측'하고 몸통과 다리 근육을 미리 활성화",물리치료 중재 (신경계)
2024,52,1교시,47,C5 완전 척수손상 환자에 대한 기능적 훈련은? ① 손조절기가 달린 자동차 운전 ② 이동형 팔지지대를 이용한 식사 ③ 휠체어에서 매트로 독립적 이동 ④ 수동휠체어 독립적 사용 ⑤ 같은 높이에서 미끄럼판을 이용한 독립적 이동,② 이동형 팔지지대를 이용한 식사,"C5 척수손상 기능 수준
잔존 근육: 어깨세모근(Deltoid) 위팔두갈래근(Biceps) (어깨 벌림 팔꿉 굽힘 가능)
마비 근육: 위팔세갈래근(Triceps) 손목/손가락 근육
기능:
     팔을 들고 팔꿈치를 굽힐 수 있으나 손 기능 X
     이동형 팔지지대 (Mobile Arm Support, MAS): 팔의 무게를 받쳐줌
     MAS를 이용하여 식사 등 ADL 수행 가능
③④⑤: C6(손목폄) 또는 C7(삼두근) 이상 필요",물리치료 중재 (신경계)
2024,52,1교시,48,C6 완전 척수손상 환자가 침상에서 안정된 앉은자세를 위해 팔꿉관절을 잠김위치로 고정하는 어깨관절의 위치는? ① 가쪽돌림과 폄 ② 안쪽돌림과 폄 ③ 안쪽돌림과 벌림 ④ 가쪽돌림과 굽힘 ⑤ 안쪽돌림과 굽힘,① 가쪽돌림과 폄,"척수손상 환자 팔꿈치 잠김(Locking)
대상: C6 (위팔세갈래근(Triceps) 마비)
목표: 팔꿉관절 폄(Extension) 상태 고정
방법:
     어깨관절 폄(Extension)
     어깨관절 가쪽돌림(External rotation)
     아래팔 뒤침(Supination)
이 자세는 팔꿉관절의 인대와 구조물에 의해 수동적으로 잠김 위치가 됨",물리치료 중재 (신경계)
2024,52,1교시,49,"위-아래운동신경세포 변성질환으로 초기 강직마비가 나타나는 환자에 대한 독립단계의 물리치료는? ① 고강도, 고빈도의 기능 훈련 ② 강직 감소를 위한 빠른 능동운동 ③ 피로 발생 시 능동운동으로 전환 ④ 근력 강화를 위한 장시간 저항운동 ⑤ 관절운동범위 확보와 근력 강화훈련",⑤ 관절운동범위 확보와 근력 강화훈련,"질환: 루게릭병 (ALS) (위/아래운동신경세포 변성)
초기/독립단계: 환자가 아직 독립적 보행/생활 가능
증상: 강직(Spasticity - UMN) / 위축(Atrophy - LMN) / 피로(Fatigue)
중재:
     관절운동범위(ROM) 확보: 강직/구축 예방
     근력 강화: '과도하지 않은' 저-중강도 저항운동 (①④ 아님)
     피로(Fatigue) 예방이 매우 중요 (③ 반대)",물리치료 중재 (신경계)
2024,52,1교시,50,크룸프케마비 환자에게 필요한 운동치료는? ① 엄지 굽힘운동 ② 어깨뼈 가동운동 ③ 아래팔 뒤침운동 ④ 팔꿉관절 굽힘운동 ⑤ 어깨관절 가쪽돌림운동,① 엄지 굽힘운동,"팔신경얼기(Brachial plexus) 손상
얼브 마비 (Erb's palsy): C5-C6 (위쪽) 손상
크룸프케 마비 (Klumpke's palsy): C8-T1 (아래쪽) 손상
C8-T1 지배: 손과 손가락의 내재근(Intrinsic muscles) 손가락 굽힘근
증상: 갈퀴손(Claw hand) 변형 / 손의 작은 근육 마비
치료: 마비된 손가락/엄지 굽힘운동 등",물리치료 중재 (신경계)
2024,52,1교시,51,스포츠 경기 후 근육의 심한 피로현상과 긴장도 증가가 나타나는 운동선수에게 이완효과와 진정효과를 주기 위한 적절한 물리적 인자치료는? ① 중온욕 ② 소금 마찰욕 ③ 한랭 침수욕 ④ 고압 압주욕 ⑤ 소금얼음 교대마찰욕,① 중온욕,"수치료(Hydrotherapy) 온도 효과
목적: 경기 후 피로 / 근긴장 증가 / 이완 및 진정
한랭욕 (Cold bath): 염증 감소 통증 감소 (진정효과 적음)
고온욕 (Hot bath): 혈관 확장 (피로 가중 가능)
중온욕 (Tepid/Neutral bath): 33~36℃. 체온과 비슷
     자극이 적고 부교감신경 활성화
     진정(Sedative) 및 이완(Relaxation) 효과가 가장 큼",물리치료 중재 (물리적인자치료/수치료)
2024,52,1교시,52,외상성 뇌손상 환자의 엉치뼈 주변에 발생한 욕창 부위의 치유 촉진에 적합한 물리적 인자치료와 적용방식이 옳게 연결된 것은? ① 레이저-주사선조사법 ② 연속초음파-접촉고정법 ③ 간섭전류치료-흡인전극법 ④ 은침전극전기자극 표준은 침전극법 ⑤ 경피신경전기자극-탄소실리콘전극법,① 레이저-주사선조사법,"욕창(Pressure sore) / 상처 치유
레이저 (Laser): 저강도 레이저(LLLT)는 ATP 합성 촉진 콜라겐 합성
상처 치유 욕창 치유 촉진에 효과적
적용 방식:
     주사선조사법 (Scanning): 넓은 부위(엉치뼈 주변)에 비접촉식으로 레이저를 스캔하며 조사
② 연속초음파: 열 효과 (급성 상처 부적합)
③⑤ ICT/TENS: 주 목적이 상처치유 아님",물리치료 중재 (물리적인자치료)
